run_accession	accession	sample_accession	study_accession	collection_date	collection_date_submitted	country	first_created	instrument_platform	instrument_model	tax_id	strain	fastq_bytes	fastq_ftp	fastq_md5
SRR15109471	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	8347853	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/071/SRR15109471/SRR15109471.fastq.gz	8a39dd4858f6da2ffeaebbca380c43ff
SRR15109472	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	11217068	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/072/SRR15109472/SRR15109472.fastq.gz	0fdf69823cea8e985b8e8c8b44047c7e
SRR15109473	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	26859259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/073/SRR15109473/SRR15109473.fastq.gz	be360a2dccf6178dc3f99dda94c52313
SRR15109474	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	107405060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/074/SRR15109474/SRR15109474.fastq.gz	5ca73da4ede335539a73c5d5b9570947
SRR15109475	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	13882329	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/075/SRR15109475/SRR15109475.fastq.gz	6288515c43da0267984a4f45714a8369
SRR15109476	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	9539201	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/076/SRR15109476/SRR15109476.fastq.gz	68c788cc46610ffa3eb533e3bd338ec3
SRR15109477	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	12228679	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/077/SRR15109477/SRR15109477.fastq.gz	8b6847193f10a92a580cd63f6d8bd1b8
SRR15109478	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	99578192	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/078/SRR15109478/SRR15109478.fastq.gz	7e8285edb4ae3734a3ae59c989192f71
SRR15109479	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	31054283	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/079/SRR15109479/SRR15109479.fastq.gz	61eb429de852b5805474d3ebdfa377c5
SRR15109480	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	21037644	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/080/SRR15109480/SRR15109480.fastq.gz	096cd2a370ae3a7ebd10097f0e0df8ed
SRR15109481	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	12840605	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/081/SRR15109481/SRR15109481.fastq.gz	ede06af23b782cbce736e6b8d56074e9
SRR15109482	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	19925639	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/082/SRR15109482/SRR15109482.fastq.gz	883ec01d46774f6abe8e005e8574d63e
SRR15109483	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	111320253	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/083/SRR15109483/SRR15109483.fastq.gz	b4c02d1cd317fa124f0642d680516e57
SRR15109484	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	31970587	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/084/SRR15109484/SRR15109484.fastq.gz	a555b850489f2b20719c00858e97318b
SRR15109485	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	8971595	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/085/SRR15109485/SRR15109485.fastq.gz	6d4077a32222b3e11ff48eb4f3a04dd5
SRR15109486	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	12422641	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/086/SRR15109486/SRR15109486.fastq.gz	561b307fa23c75ad71245396908477e1
SRR15109487	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	91913275	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/087/SRR15109487/SRR15109487.fastq.gz	3ab93adc6026a23e9f214aa356c17cbf
SRR15109488	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	35385926	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/088/SRR15109488/SRR15109488.fastq.gz	fe99eb0a3ac50ee0a2fca740571b291b
SRR15109489	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	13536042	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/089/SRR15109489/SRR15109489.fastq.gz	c1385632590cfed046dcd3268aa60d89
SRR15109490	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	14183162	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/090/SRR15109490/SRR15109490.fastq.gz	440b2f3ea32e6fa30548c90e33792e6f
SRR15109491	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	64795361	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/091/SRR15109491/SRR15109491.fastq.gz	dd3df3250087d0a2a259681de7472f83
SRR15109492	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	29567064	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/092/SRR15109492/SRR15109492.fastq.gz	1e75c8a93088ece977827d196857dc8c
SRR15109493	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	76701	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/093/SRR15109493/SRR15109493.fastq.gz	27a88d2cd3c684b017e3dca5bbfb476a
SRR15109494	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	2136279	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/094/SRR15109494/SRR15109494.fastq.gz	8671ff8cdc3956178c0d476876ab6128
SRR15109495	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	8179653	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/095/SRR15109495/SRR15109495.fastq.gz	ddb942354fc9d741c97490b4684d92d0
SRR15109496	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	142754076	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/096/SRR15109496/SRR15109496.fastq.gz	4b911aef05bb5fbddb1d8d80986a877f
SRR15109497	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	44990	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/097/SRR15109497/SRR15109497.fastq.gz	4d957f445bbd0475a31db62f3af96cbd
SRR15109498	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	3086766	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/098/SRR15109498/SRR15109498.fastq.gz	502128f703c316625791128f8e6b6290
SRR15109499	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	9470274	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/099/SRR15109499/SRR15109499.fastq.gz	04376c54a320a8e9deb4969f2e1e6d4e
SRR15109500	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	137978034	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/000/SRR15109500/SRR15109500.fastq.gz	a1f0e8cc589daa24c166c4d2a1c4e6ed
SRR15109501	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	134902646	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/001/SRR15109501/SRR15109501.fastq.gz	e140ac6fdca16c891a41ca07dadec38e
SRR15109502	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	47844	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/002/SRR15109502/SRR15109502.fastq.gz	39f2e26a783c3549e5dedefc8002764c
SRR15109503	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	53240	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/003/SRR15109503/SRR15109503.fastq.gz	a6a30bd3d7d3c67ba7ae7d199eda94d4
SRR15109504	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	10726008	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/004/SRR15109504/SRR15109504.fastq.gz	f0b1235117a6f9f40d0f0e8383b6fd60
SRR15109505	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	125652462	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/005/SRR15109505/SRR15109505.fastq.gz	613ba8d0a644d22839a0090f3ce3d3a1
SRR15109506	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	72133	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/006/SRR15109506/SRR15109506.fastq.gz	d340da036f131b630fcbb4ed5ca55cbc
SRR15109507	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	566797	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/007/SRR15109507/SRR15109507.fastq.gz	ead7391f940d5d2e13b855b03eaffa43
SRR15109508	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	10746868	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/008/SRR15109508/SRR15109508.fastq.gz	77b98e3cf6fe051a836241fc41d41819
SRR15109509	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	128514617	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/009/SRR15109509/SRR15109509.fastq.gz	fe52deecbf63d7d457faf443c202b356
SRR15109510	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	897179	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/010/SRR15109510/SRR15109510.fastq.gz	5eef4e36a5a07d01273f1c9560bceb9b
SRR15109511	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	359301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/011/SRR15109511/SRR15109511.fastq.gz	8fe48d1c4f834d5c6758ca8172acbc47
SRR15109512	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	175165014	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/012/SRR15109512/SRR15109512.fastq.gz	fee4c78b3d1f56e32edf1176976e3c9c
SRR15109513	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	14939730	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/013/SRR15109513/SRR15109513.fastq.gz	a66e61783f124608b0405bb4463269ed
SRR15109514	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	130830443	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/014/SRR15109514/SRR15109514.fastq.gz	fa798df537477835ab8346afb8505f63
SRR15109515	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	259476	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/015/SRR15109515/SRR15109515.fastq.gz	f20f1eaebea0fd1a4f242b3a4a0b8184
SRR15109516	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	1635520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/016/SRR15109516/SRR15109516.fastq.gz	2e714ca3d1daaf8b7440e38f30ebf5f3
SRR15109517	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	12558955	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/017/SRR15109517/SRR15109517.fastq.gz	74be7fd1fe2158cf8a485c69bbdf640f
SRR15109518	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	136045687	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/018/SRR15109518/SRR15109518.fastq.gz	418d22df8e12e80896be1852e4ea0159
SRR15109519	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	2452309	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/019/SRR15109519/SRR15109519.fastq.gz	b8c1def92aba66c8fe51a5748bfc9d30
SRR15109520	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	9059774	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/020/SRR15109520/SRR15109520.fastq.gz	b6e1909c4cee74059bdd915f2961345f
SRR15109521	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	19825673	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/021/SRR15109521/SRR15109521.fastq.gz	29c1caa6d732d6160a6c02e00841cde8
SRR15109522	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	119921435	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/022/SRR15109522/SRR15109522.fastq.gz	e5c1d8601daefda15d2214e514481eaf
SRR15109523	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	35154878	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/023/SRR15109523/SRR15109523.fastq.gz	b9635bf164b2a2baacaebc993cd7d27d
SRR15109524	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	111219249	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/024/SRR15109524/SRR15109524.fastq.gz	2d71a70aba26a2eac1a955d9727ea34c
SRR15109525	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	7592923	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/025/SRR15109525/SRR15109525.fastq.gz	570d6a95982d9c02f7e643c28949f9e2
SRR15109526	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	8793839	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/026/SRR15109526/SRR15109526.fastq.gz	bed2a85f1e2dcde420a2a499cf66bcb1
SRR15109527	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	33288714	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/027/SRR15109527/SRR15109527.fastq.gz	78b8e051164e77504d5789a39ebdae4f
SRR15109528	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	131353184	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/028/SRR15109528/SRR15109528.fastq.gz	3a64501977cd7752cbabd318862a307e
SRR15109529	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	17480091	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/029/SRR15109529/SRR15109529.fastq.gz	1f0ae0b7187041dc3720bd7f3410304c
SRR15109530	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	10925922	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/030/SRR15109530/SRR15109530.fastq.gz	7bf91e0464a4d22e8ad1f6e211a8fbf1
SRR15109531	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	74715818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/031/SRR15109531/SRR15109531.fastq.gz	b9ca798c9ec92492b34e1bade9fab423
SRR15109532	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	74063475	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/032/SRR15109532/SRR15109532.fastq.gz	0b33be99363d98c07dd746267c78bd08
SRR15109533	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	408707	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/033/SRR15109533/SRR15109533.fastq.gz	93e3f18e34a8a40dbafb86f90301666e
SRR15109534	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	212908	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/034/SRR15109534/SRR15109534.fastq.gz	f6cf2f43270b26b8b7b7691548fc6be7
SRR15109535	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	17764422	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/035/SRR15109535/SRR15109535.fastq.gz	4ca9d8a821800fc0d88add9928a91c8d
SRR15109536	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	10433623	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/036/SRR15109536/SRR15109536.fastq.gz	30589316466cbdc60e920f05b00567a4
SRR15109537	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	120461355	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/037/SRR15109537/SRR15109537.fastq.gz	5d1f24900fa6cb543ad9d9beeaab4375
SRR15109538	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	128785	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/038/SRR15109538/SRR15109538.fastq.gz	c68d9c6606afe0b0e7cc4407c6e73b33
SRR15109539	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	4202800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/039/SRR15109539/SRR15109539.fastq.gz	d6ed9cc85ba4687ee3fef83548656dec
SRR15109540	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	15556956	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/040/SRR15109540/SRR15109540.fastq.gz	913b483ae26400c88c974353e5b27580
SRR15109541	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	140972440	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/041/SRR15109541/SRR15109541.fastq.gz	e82cb77bbe0ff80c11cb0ebbedde45e2
SRR15109542	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	1744813	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/042/SRR15109542/SRR15109542.fastq.gz	ed4b0dc42aaad0dcb28523004d2f9aba
SRR15109543	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	10880466	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/043/SRR15109543/SRR15109543.fastq.gz	b440cb034839731b15cf0ccd02437cea
SRR15109544	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	23247710	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/044/SRR15109544/SRR15109544.fastq.gz	bc6b8a4cf11c0962a7272e3d45be7564
SRR15109545	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	143296263	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/045/SRR15109545/SRR15109545.fastq.gz	57508bd2a01d27272e0de32e3d70f2bf
SRR15109546	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	135035559	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/046/SRR15109546/SRR15109546.fastq.gz	70ea9411ffdab223c04fb096cbaa5ebf
SRR15109547	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	10351162	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/047/SRR15109547/SRR15109547.fastq.gz	ec1c79059a81491cc6b2a0bd578bde5b
SRR15109548	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	10415350	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/048/SRR15109548/SRR15109548.fastq.gz	3dcfdeffca08c2da560ea30a664f7604
SRR15109549	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	26818118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/049/SRR15109549/SRR15109549.fastq.gz	805103a4ff3c92c347e0dbdfeb50ec34
SRR15109550	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	118213773	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/050/SRR15109550/SRR15109550.fastq.gz	b2fb07bbe714f2fef742dcea4d7490f3
SRR15109551	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	17497936	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/051/SRR15109551/SRR15109551.fastq.gz	43bd9c9b5803225349a0f2a17968b37b
SRR15109552	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	9523877	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/052/SRR15109552/SRR15109552.fastq.gz	28da46b53159bba606c0fba6978975fb
SRR15109553	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	17453822	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/053/SRR15109553/SRR15109553.fastq.gz	5aa5e4f1e6e3765f8a61382ae3c27d00
SRR15109554	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	121277583	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/054/SRR15109554/SRR15109554.fastq.gz	f93b4695af78ade5d924a2837c364815
SRR15109555	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	30015312	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/055/SRR15109555/SRR15109555.fastq.gz	598726f667252c5e3f70322f1e677d6b
SRR15109556	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	14376455	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/056/SRR15109556/SRR15109556.fastq.gz	5ebdb8381125022992a6d88e4e9e7647
SRR15109557	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	188498896	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/057/SRR15109557/SRR15109557.fastq.gz	a4e10ea7ed6a7de385c044206f18a137
SRR15109558	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	17010333	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/058/SRR15109558/SRR15109558.fastq.gz	866bbc8cc02c7d6eb197069f2c5aea55
SRR15109559	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	106085847	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/059/SRR15109559/SRR15109559.fastq.gz	ddfa706576231cc0f1b9684193147bb0
